,date_occurred,address,comments,disposition,file_origin,code,arrest,homeless,bldg,address_only,bldg_name,location_type,date_reported
350,2019-12-12   06:00:00,W89 / 301 VASSAR ST,Walk-in report filed by the station officer on credit card fraud.,OPEN,log_2019_12_22.pdf,FRAUD,False,False,W89,301 VASSAR ST,MIT Police,Police Station,
351,2019-09-27   10:09:00,PKS / 530 BEACON   STREET,Report filed regarding a student problem.,OPEN,log_2019_12_22.pdf,STUDPROB,False,False,PKS,530 BEACON   STREET,Building PKS,Campus Building,
352,2019-09-07   10:08:00,W7 / 362 MEMORIAL   DR,Report filed regarding a student problem.,OPEN,log_2019_12_22.pdf,STUDPROB,False,False,W7,362 MEMORIAL   DR,Baker,Undergraduate Residence,
353,2019-12-23 20:40:00,W89 / 301 VASSAR ST,"Report filed regarding a suspicious circumstance. Information received from the Groton, CT. Police dept.",OPEN,log_2019_12_23.pdf,SUSPICIOUS,False,False,W89,301 VASSAR ST,MIT Police,Police Station,
354,2019-12-23 08:50:00,M76 / 500 MAIN ST,"Report filed regarding a chemical spilled in a freight elevator. MIT EHS, Clean Harbors notified. All clear given.",OPEN,log_2019_12_23.pdf,CHEMSPIL,False,False,76,500 MAIN ST,Koch Institute,Campus Building,
355,2019-12-23 00:41:00,M14 / 160 MEMORIAL DR,"Edward Fitch, Age 31, Homeless arrested on outstanding warrants.",OPEN,log_2019_12_23.pdf,HOMELESS,True,True,14,160 MEMORIAL DR,Building 14,Campus Building,
356,2019-10-10   09:12:00,W51 / 410   MEMORIAL DR,Report filed regarding a student problem.,OPEN,log_2019_12_23.pdf,STUDPROB,False,False,W51,410   MEMORIAL DR,Burton Conner,Undergraduate Residence,
357,2019-12-26   14:51:00,M9 / 105 MASSACHUSETTS   AVE,Report filed regarding suspicious activity,OPEN,log_2019_12_26.pdf,SUSPICIOUS,False,False,9,105 MASSACHUSETTS   AVE,Building 9,Campus Building,
358,2019-12-27 21:39:00,M7 / 77 MASSACHUSETTS AVE,Report filed regarding an individual who was identified and escorted from the property. Trespass warning issued.,OPEN,log_2019_12_27.pdf,TRESPASS,False,False,7,77 MASSACHUSETTS AVE,Building 7,Campus Building,
359,2019-12-28 07:10:00,NW35 / 235 ALBANY ST,Report filed regarding the MIT Police assisting the Cambridge Police with an arrest on Albany Street.,OPEN,log_2019_12_28.pdf,ASISTOPD,True,False,NW35,235 ALBANY ST,Ashdown House,Graduate Residence,
360,2019-12-29 12:32:00,M56 / 21 AMES ST,Report filed regarding a suspicious person who has been frequenting the area.,OPEN,log_2019_12_29.pdf,SUSPICIOUS,False,False,56,21 AMES ST,Building 56,Campus Building,
361,2019-12-22   17:00:00,NW35 / 235   ALBANY ST,Report filed regarding suspicious activity.,OPEN,log_2019_12_29.pdf,SUSPICIOUS,False,False,NW35,235   ALBANY ST,Ashdown House,Graduate Residence,
362,2019-12-20 10:30:00,M4 / 182 MEMORIAL DR,Report filed regarding stolen credit cards and U.S. Currency.,OPEN,log_2019_12_30.pdf,LARCENY,False,False,4,182 MEMORIAL DR,Building 4,Campus Building,
363,2019-12-30   18:00:00,W35 / 100 VASSAR   ST,Report filed regarding a stolen bicycle.,OPEN,log_2019_12_30.pdf,LARCENY,False,False,W35,100 VASSAR   ST,Building W35,Campus Building,
364,2019-12-31   12:52:00,AMHERST   ALY,Report filed regarding suspicious activity.,OPEN,log_2019_12_31.pdf,SUSPICIOUS,False,False,,AMHERST   ALY,AMHERST   ALY,Other,
365,2020-08-23   09:17:00,W89 / 301 VASSAR   ST,Confidential sexual assault report filed.,OPEN,log_2020_01_02.pdf,STUDPROB,False,False,W89,301 VASSAR   ST,MIT Police,Police Station,
366,2019-01-03 09:12:00,M46 / 43 VASSAR ST,Report filed regarding suspicious letters received by building occupants.,OPEN,log_2020_01_03.pdf,SUSPICIOUS,False,False,46,43 VASSAR ST,Building 46,Campus Building,
367,2019-01-04 00:07:00,E62 / 100 MAIN ST,Report filed regarding a person who was identified and escorted from the property.,OPEN,log_2020_01_04.pdf,SUSPICIOUS,False,False,E62,100 MAIN ST,Sloan School,Campus Building,
368,2019-01-04   01:21:00,W91 / 570   MEMORIAL DR,Report filed regarding suspicious persons.,OPEN,log_2020_01_04.pdf,SUSPICIOUS,False,False,W91,570   MEMORIAL DR,Building W91,Campus Building,
369,2019-01-05   11:42:00,MEMORIAL DR &   MAGAZINE ST,Report filed regarding a m/v accident.,OPEN,log_2020_01_05.pdf,ACCIDENT,False,False,,MEMORIAL DR &   MAGAZINE ST,MEMORIAL DR &   MAGAZINE ST,Other,
370,2020-12-26   10:00:00,E52 / 50   MEMORIAL DR,Report filed regarding the larceny of a laptop.,OPEN,log_2020_01_06.pdf,LARCENY,False,False,E52,50   MEMORIAL DR,Building E52,Campus Building,
371,2020-01-06 22:29:00,280 VASSAR ST,Individual arrested for Assault and Battery on a family or household member.,ARREST,log_2020_01_06.pdf,DISTURBA,True,False,,280 VASSAR ST,280 VASSAR ST,Other,
372,2020-01-06   11:06:00,M54 / 21 AMES ST,Report filed regarding suspicious mail.,OPEN,log_2020_01_06.pdf,SUSPICIOUS,False,False,54,21 AMES ST,Building 54,Campus Building,
373,2020-01-07   07:30:00,W89 / 301 VASSAR   ST,Walk in report filed regarding suspicious activity.,OPEN,log_2020_01_07.pdf,SUSPICIOUS,False,False,W89,301 VASSAR   ST,MIT Police,Police Station,
374,2020-01-07 21:16:00,E55 / 60 WADSWORTH ST,Report filed regarding a smell of gas at this location. Cause was found to be a faulty pipe. CFD on scene. Eversource notified.,OPEN,log_2020_01_07.pdf,NOTIFICA,False,False,E55,60 WADSWORTH ST,Eastgate Apartments,Graduate Residence,
375,2020-01-06   18:00:00,M5 / 55   MASSACHUSETTS AVE,Report filed regarding damage to office door locks.,OPEN,log_2020_01_08.pdf,MALDEST,False,False,5,55   MASSACHUSETTS AVE,Building 5,Campus Building,
376,2020-01-08 13:40:00,W91 / 570 MEMORIAL DR,Report filed regarding hazardous material that fell on a vehicle while the material was being removed from a building.,OPEN,log_2020_01_08.pdf,HZDWAST,False,False,W91,570 MEMORIAL DR,Building W91,Campus Building,
377,2020-01-08   15:30:00,W35 / 100 VASSAR ST,Report filed regarding a larceny of a backpack.,OPEN,log_2020_01_08.pdf,LARCENY,False,False,W35,100 VASSAR ST,Building W35,Campus Building,
378,2020-01-10   09:38:00,W98 / 600   MEMORIAL DR,Report filed regarding suspicious activity.,OPEN,log_2020_01_10.pdf,SUSPICIOUS,False,False,W98,600   MEMORIAL DR,Building W98,Campus Building,
379,2020-01-09 23:00:00,M32 / 32 VASSAR ST,Report filed on two individuals who were identified and escorted from the property. Trespass warnings issued to both individuals.,OPEN,log_2020_01_10.pdf,SUSPICIOUS,False,False,32,32 VASSAR ST,Stata,Campus Building,
380,2020-01-09   09:00:00,NW32 / 230   ALBANY ST,Report filed regarding suspicious activity.,OPEN,log_2020_01_10.pdf,SUSPICIOUS,False,False,NW32,230   ALBANY ST,Building NW32,Campus Building,
381,2020-01-09 19:00:00,W20 / 84 MASSACHUSETTS AVE,Report filed regarding suspicious activity.,OPEN,log_2020_01_11.pdf,SUSPICIOUS,False,False,W20,84 MASSACHUSETTS AVE,Student Center,Campus Building,
382,2020-01-12   11:10:00,W35 / 100 VASSAR ST,Report filed regarding suspicious activity. ,OPEN,log_2020_01_12.pdf,SUSPICIOUS,False,False,W35,100 VASSAR ST,Building W35,Campus Building,
383,2020-01-13   20:21:00,M66 / 25 AMES   ST,Report filed regarding the larceny of a wallet.,OPEN,log_2020_01_13.pdf,LARCENY,False,False,66,25 AMES   ST,Building 66,Campus Building,
384,2020-01-03   14:00:00,M8 / 21 AMES   ST,Report filed regarding a suspicious circumstance.,OPEN,log_2020_01_13.pdf,SUSPICIOUS,False,False,8,21 AMES   ST,Building 8,Campus Building,
385,2020-01-09 22:00:00,ET / 259 ST PAUL ST,Report filed regarding a burglary at this location. Timely warning issued.,OPEN,log_2020_01_13.pdf,BURGLARY,False,False,ET,259 ST PAUL ST,Epsilon Theta,ILG,
386,2020-01-14 08:04:00,M7 / 77 MASSACHUSETTS AVE,Report filed regarding an individual who was identified and escorted from the property. Trespass warning issued.,OPEN,log_2020_01_14.pdf,TRESPASS,False,False,7,77 MASSACHUSETTS AVE,Building 7,Campus Building,
387,2020-01-14 22:13:00,NW35 / 235 ALBANY ST,Report filed regarding the MIT Police assisting the Cambridge Police at the scene of an altercation on Albany St.,OPEN,log_2020_01_14.pdf,ASISTOPD,False,False,NW35,235 ALBANY ST,Ashdown House,Graduate Residence,
388,2020-01-08   16:35:00,NW35 / 235 ALBANY   ST,Report filed regarding larceny of a package.,OPEN,log_2020_01_15.pdf,LARCENY,False,False,NW35,235 ALBANY   ST,Ashdown House,Graduate Residence,
389,2020-01-15   02:48:00,E14 / 75 AMHERST   ST,Report filed regarding suspicious activity.,OPEN,log_2020_01_15.pdf,SUSPICIOUS,False,False,E14,75 AMHERST   ST,Building E14,Campus Building,
390,2020-01-10   17:00:00,M8 / 21 AMES ST,.Report filed regarding suspicious activity.,OPEN,log_2020_01_16.pdf,SUSPICIOUS,False,False,8,21 AMES ST,Building 8,Campus Building,
391,2020-01-14   10:15:00,WESTGATE LOT / 319   VASSAR ST,Walk-in report filed regarding property damage.,OPEN,log_2020_01_16.pdf,PRODAMAG,False,False,WESTGATE LOT,319   VASSAR ST,Building WESTGATE LOT,Campus Building,
392,2020-01-16   13:00:00,M32 / 32 VASSAR ST,Report filed regarding the larceny of a bicycle.,OPEN,log_2020_01_16.pdf,LARCENY,False,False,32,32 VASSAR ST,Stata,Campus Building,
393,2020-01-18 21:47:00,E55 / 60 WADSWORTH ST,Individual arrested for Assault and Battery on a family/household member.,OPEN,log_2020_01_18.pdf,DOMDIST,True,False,E55,60 WADSWORTH ST,Eastgate Apartments,Graduate Residence,
394,2020-01-18 23:43:00,ND / 460 BEACON STREET,Report filed regarding a party being shut down at this location.,OPEN,log_2020_01_18.pdf,FSILGPROB,False,False,ND,460 BEACON STREET,Nu Delta,Fraternity,
395,2020-01-18   00:30:00,W7 / 362 MEMORIAL   DR,Report filed regarding malicious destruction of property.,OPEN,log_2020_01_18.pdf,MALDEST,False,False,W7,362 MEMORIAL   DR,Baker,Undergraduate Residence,
396,2020-01-17   13:57:00,M9 / 105 MASSACHUSETTS   AVE,Report filed regarding a larceny of property.,,log_2020_01_21.pdf,LARCENY,False,False,9,105 MASSACHUSETTS   AVE,Building 9,Campus Building,
397,2020-01-22 09:30:00,LEGAL SEAFOOD / 355 MAIN ST,Report filed regarding the MIT Police assisting the Cambridge Police at the scene of a disturbance on Main Street.,CLOSED,log_2020_01_22.pdf,ASISTOPD,False,False,LEGAL SEAFOOD,355 MAIN ST,Building LEGAL SEAFOOD,Campus Building,
398,2020-01-22 12:39:00,W20 / 84 MASSACHUSETTS,Report filed regarding a suspicious person. Individual is identified and escorted from the property. Trespass warning issued.,OPEN,log_2020_01_22.pdf,SUSPICIOUS,False,False,W20,84 MASSACHUSETTS,Student Center,Campus Building,
399,2020-01-01   13:06:00,W20 / 84   MASSACHUSETTS AVE,Report filed regarding the larceny of a video projector.,OPEN,log_2020_01_22.pdf,LARCENY,False,False,W20,84   MASSACHUSETTS AVE,Student Center,Campus Building,
400,2020-01-23 11:43:00,W20 / 84 MASSACHUSETTS AVE,"Natacha Andre, Age 45, 794 Massachusetts Avenue, Boston, Ma. is taken into custody on active warrants.",ARREST,log_2020_01_23.pdf,UNWANTD,False,False,W20,84 MASSACHUSETTS AVE,Student Center,Campus Building,
401,2020-01-13   09:00:00,E14 / 75 AMHERST ST,Report filed regarding a stolen wallet.,OPEN,log_2020_01_23.pdf,LARCENY,False,False,E14,75 AMHERST ST,Building E14,Campus Building,
402,2019-01-24 23:44:00,M5 / 55 MASSACHUSETTS AVE,Individual found sleeping in the exterior doorway. Party removed from the area.,OPEN,log_2020_01_24.pdf,SUSPICIOUS,False,False,5,55 MASSACHUSETTS AVE,Building 5,Campus Building,
403,2019-01-24   10:00:00,M76 / 500 MAIN ST,Report filed regarding a stolen vehicle cover.,,log_2020_01_25.pdf,LARCENY,False,False,76,500 MAIN ST,Koch Institute,Campus Building,
404,2019-01-25   19:52:00,N4 / 32 ALBANY ST,Report filed regarding suspicious activity.,,log_2020_01_25.pdf,SUSPICIOUS,False,False,N4,32 ALBANY ST,Building N4,Campus Building,
405,2019-01-25   18:17:00,NE47 / 500 TECH SQUARE,Report filed regarding a suspicious person.,,log_2020_01_25.pdf,SUSPICIOUS,False,False,NE47,500 TECH SQUARE,Building NE47,Campus Building,
406,2019-01-25   15:34:00,M13 / 105 REAR   MASSACHUSETTS AVE,Report filed regarding a past larceny.,,log_2020_01_25.pdf,LARCENY,False,False,13,105 REAR   MASSACHUSETTS AVE,Building 13,Campus Building,
407,2019-01-25   00:11:00,SC / 532 BEACON ST,Report filed regarding an FSILG problem.,,log_2020_01_25.pdf,FSILGPROB,False,False,SC,532 BEACON ST,Sigma Chi,Fraternity,
408,2018-10-01   18:07:00,M50 / 142 MEMORIAL DR,Report filed regarding harassing emails.,,log_2020_01_25.pdf,HARASS,False,False,50,142 MEMORIAL DR,Walker Memorial,Campus Building,
409,2019-10-01   12:00:00,W89 / 301 VASSAR ST,Confidential Sexual Assault Report filed.,,log_2020_01_27.pdf,STUDPROB,False,False,W89,301 VASSAR ST,MIT Police,Police Station,
410,2019-08-01   09:00:00,W89 / 301 VASSAR ST,Confidential Sexual Assault report filed.,,log_2020_01_27.pdf,STUDPROB,False,False,W89,301 VASSAR ST,MIT Police,Police Station,
411,2020-01-27 16:26:00,COLLIER MEMORIAL / 32 VASSAR ST,Report filed regarding a damaged stone at the Collier Memorial.,,log_2020_01_27.pdf,PROPDAMAGE,False,False,COLLIER MEMORIAL,32 VASSAR ST,Building COLLIER MEMORIAL,Campus Building,
412,2020-01-27 12:45:00,M10 / 122 MEMORIAL DR,Report filed regarding  larceny of credit cards.,,log_2020_01_27.pdf,LARCENY,False,False,10,122 MEMORIAL DR,Building 10,Campus Building,
413,2020-01-27   03:35:00,M64 / AMES ST #B314,Report filed regarding suspicious activity.,,log_2020_01_27.pdf,SUSPICIOUS,False,False,64,AMES ST #B314,East Campus,Undergraduate Residence,
414,2020-01-27 07:49:00,3 AMES ST,Report filed regarding a disabled motor vehicle.,,log_2020_01_27.pdf,ACCIDENT,False,False,,3 AMES ST,East Campus,Undergraduate Residence,
415,2020-01-27 07:24:00,E55 / 60 WADSWORTH ST,Report filed regarding unattended luggage. Owner located.,,log_2020_01_27.pdf,SUSPICIOUS,False,False,E55,60 WADSWORTH ST,Eastgate Apartments,Graduate Residence,
416,2020-01-27   20:18:00,W51 / 410 MEMORIAL DR,Report filed regarding a well-being check.,,log_2020_01_27.pdf,WELLBEINGCK,False,False,W51,410 MEMORIAL DR,Burton Conner,Undergraduate Residence,
417,2020-01-28 09:45:00,W20 / 84 MASSACHUSETTS AVE,"Report filed regarding the larceny of a laptop, backpack and personal items.",OPEN,log_2020_01_28.pdf,LARCENY,False,False,W20,84 MASSACHUSETTS AVE,Student Center,Campus Building,
418,2019-11-11   13:09:00,M32 / 32 VASSAR ST,Report filed regarding suspicious activity.,OPEN,log_2020_01_28.pdf,HARASS,False,False,32,32 VASSAR ST,Stata,Campus Building,
419,2020-01-27   09:30:00,M7 / 77 MASSACHUSETTS   AVE,Report filed regarding the larceny of credit cards.,OPEN,log_2020_01_28.pdf,LARCENY,False,False,7,77 MASSACHUSETTS   AVE,Building 7,Campus Building,
420,2020-01-29 01:32:00,N51 / 275 MASSACHUSETTS AVE,"Michael Taylor, Michael L, Age 50, Homeless, is taken into custody on 2 active arrest warrants.",ARREST,log_2020_01_29.pdf,SUSPICIOUS,True,True,N51,275 MASSACHUSETTS AVE,Building N51,Campus Building,
421,2020-01-28 18:30:00,M32 / 32 VASSAR ST,Report filed regarding the larceny of a laptop computer.,OPEN,log_2020_01_29.pdf,LARCENY,False,False,32,32 VASSAR ST,Stata,Campus Building,
422,2020-01-29   17:15:00,W20 / 84   MASSACHUSETTS AVE,Individual identified and escorted from MIT property.,OPEN,log_2020_01_29.pdf,RC&I,False,False,W20,84   MASSACHUSETTS AVE,Student Center,Campus Building,
423,2020-01-30 00:26:00,M2 / 182 MEMORIAL DR,Two individuals are identified and escorted from the property. Trespass warnings issued.,OPEN,log_2020_01_30.pdf,TRESPASS,False,False,2,182 MEMORIAL DR,Building 2,Campus Building,
424,2020-01-30   18:44:00,W64 / 219 VASSAR   ST,Report filed regarding a single car motor vehicle accident.,OPEN,log_2020_01_30.pdf,ACCIDENT,False,False,W64,219 VASSAR   ST,Building W64,Campus Building,
425,2020-02-02   02:30:00,M34 / 50 VASSAR ST,Report filed regarding a burglary. Timely Warning Issued.,OPEN,log_2020_02_02.pdf,LARCENY,False,False,34,50 VASSAR ST,Building 34,Campus Building,
426,2020-02-02   01:27:00,M2 / 182 MEMORIAL   DR,Report filed regarding a suspicious person.,OPEN,log_2020_02_02.pdf,RC&I,False,False,2,182 MEMORIAL   DR,Building 2,Campus Building,
427,2020-01-27   09:01:00,W89 / 301 VASSAR   ST,Report filed regarding fraud.,OPEN,log_2020_02_02.pdf,FRAUD,False,False,W89,301 VASSAR   ST,MIT Police,Police Station,
428,2020-01-19   03:30:00,W7 / 362 MEMORIAL   DR,Report filed regarding a larceny.,OPEN,log_2020_02_02.pdf,LARCENY,False,False,W7,362 MEMORIAL   DR,Baker,Undergraduate Residence,
429,2020-02-03   13:50:00,M32 / 32   VASSAR ST,Report filed regarding a M/V accident.,OPEN,log_2020_02_03.pdf,ACCIDENT,False,False,32,32   VASSAR ST,Stata,Campus Building,
430,2020-02-03   16:22:00,M8 / 21 AMES ST,Report filed regarding a suspicious circumstance.,OPEN,log_2020_02_03.pdf,SUSPICIOUS,False,False,8,21 AMES ST,Building 8,Campus Building,
431,2020-02-04   17:58:00,M4 / 182 MEMORIAL   DR,Report filed regarding a well being check.,OPEN,log_2020_02_04.pdf,SUSPICIOUS,False,False,4,182 MEMORIAL   DR,Building 4,Campus Building,
432,2020-02-05 09:58:00,W4 / 320 MEMORIAL DR,"Renicley Fermino-Dinis, Age 27, 70 Baker Rd., Everett, Ma., is taken into custody on an active arrest warrant.",ARREST,log_2020_02_05.pdf,WARRSERV,True,False,W4,320 MEMORIAL DR,McCormick,Undergraduate Residence,
433,2020-02-05 16:31:00,M32 / 32 VASSAR ST,Report filed regarding a well-being check and an assist to other police department.,OPEN,log_2020_02_05.pdf,ASISTOPD,False,False,32,32 VASSAR ST,Stata,Campus Building,
434,2020-02-06   04:20:00,M32 / 32 VASSAR   ST,Report filed regarding suspicious activity.,OPEN,log_2020_02_06.pdf,SUSPICIOUS,False,False,32,32 VASSAR   ST,Stata,Campus Building,
435,2020-02-06 23:57:00,M2 / 182 MEMORIAL DR,Report filed regarding an individual who was identified and escorted off of the property. Trespass warning issued.,OPEN,log_2020_02_06.pdf,SUSPICIOUS,False,False,2,182 MEMORIAL DR,Building 2,Campus Building,
436,2020-02-06   08:02:00,W70 / 471   MEMORIAL DR,Report filed regarding a suspicious circumstance.,OPEN,log_2020_02_06.pdf,THREATS,False,False,W70,471   MEMORIAL DR,New House,Undergraduate Residence,
437,2020-02-06   10:10:00,E19 / 400 MAIN ST,Report filed regarding a larceny of property.,OPEN,log_2020_02_06.pdf,LARCENY,False,False,E19,400 MAIN ST,Building E19,Campus Building,
438,2020-02-06 14:00:00,M56 / 21 AMES ST,Report filed regarding an individual who was identified and escorted off of the property. Trespass warning issued.,OPEN,log_2020_02_06.pdf,SUSPICIOUS,False,False,56,21 AMES ST,Building 56,Campus Building,
439,2020-02-07 04:42:00,M3 / 33 MASSACHUSETTS AVE,Report filed regarding two individuals who were identified and escorted from the property. Trespass warning issued.,OPEN,log_2020_02_07.pdf,SUSPICIOUS,False,False,3,33 MASSACHUSETTS AVE,Building 3,Campus Building,
440,2020-02-07   18:21:00,NW35 / 235 ALBANY ST,Report filed regarding fraudulent activity.,OPEN,log_2020_02_07.pdf,FRAUD,False,False,NW35,235 ALBANY ST,Ashdown House,Graduate Residence,
441,2020-02-07 16:58:00,M4 / 182 MEMORIAL DR,Report filed regarding an individual who was identified and escorted from the property. Trespass warning issued.,OPEN,log_2020_02_07.pdf,RC&I,False,False,4,182 MEMORIAL DR,Building 4,Campus Building,
442,2020-01-30   14:34:00,M7 / 77   MASSACHUSETTS AVE,Report filed regarding suspicious activity.,OPEN,log_2020_02_10.pdf,SUSPICIOUS,False,False,7,77   MASSACHUSETTS AVE,Building 7,Campus Building,
443,2020-02-10 02:00:00,M8 / 21 AMES ST,Report filed regarding an individual who was identified and escorted from the property. Trespass warning issued.,OPEN,log_2020_02_10.pdf,TRESPASS,False,False,8,21 AMES ST,Building 8,Campus Building,
444,2020-02-10 10:06:00,NW32 / 230 ALBANY ST,Report filed regarding suspicious persons. Two individuals identified and released.,OPEN,log_2020_02_10.pdf,SUSPICIOUS,False,False,NW32,230 ALBANY ST,Building NW32,Campus Building,
445,2020-02-10   22:06:00,E53 / 30 WADSWORTH   ST,Report filed a well-being check.,OPEN,log_2020_02_10.pdf,WELLBEINGCK,False,False,E53,30 WADSWORTH   ST,Building E53,Campus Building,
446,2020-02-10   18:41:00,E18 / 50 AMES ST,Report filed regarding a well-being check.,OPEN,log_2020_02_10.pdf,WELLBEINGCK,False,False,E18,50 AMES ST,Building E18,Campus Building,
447,2020-02-10 00:56:00,M50 / 142 MEMORIAL DR FL 3,Homeless person escorted off of the property. Trespass Warning issued. Report filed.,OPEN,log_2020_02_10.pdf,HOMELESS,False,True,50,142 MEMORIAL DR FL 3,Walker Memorial,Campus Building,
448,2020-02-10   04:48:00,W7 / 362 MEMORIAL DR,Report filed regarding a hoax call.,OPEN,log_2020_02_10.pdf,ASSAULT,False,False,W7,362 MEMORIAL DR,Baker,Undergraduate Residence,
449,2020-02-10   15:35:00,M26 / 60 VASSAR ST,Report filed regarding suspicious activity.,OPEN,log_2020_02_10.pdf,SUSPICIOUS,False,False,26,60 VASSAR ST,Building 26,Campus Building,
450,2020-02-11 05:20:00,NORTH COURT / AMES ST,Report filed regarding an outside vendors vehicle that struck and knocked over a light pole in North Court.,OPEN,log_2020_02_11.pdf,ACCIDENT,False,False,NORTH COURT,AMES ST,Building NORTH COURT,Campus Building,
451,2020-02-12   15:00:00,E51 / 70 MEMORIAL DR &   PARKING LOT,Report filed regarding larceny of property.,OPEN,log_2020_02_12.pdf,LARCENY,False,False,E51,70 MEMORIAL DR &   PARKING LOT,Building E51,Campus Building,
452,2020-02-12   20:05:00,E55 / 60 WADSWORTH ST,Report filed regarding a reported disturbance.,OPEN,log_2020_02_12.pdf,DISTURBA,False,False,E55,60 WADSWORTH ST,Eastgate Apartments,Graduate Residence,
453,2020-02-12 09:30:00,M4 / 182 MEMORIAL DR,Report filed regarding an individual who was identified and escorted from the property. Trespass Warning issued.,OPEN,log_2020_02_12.pdf,SUSPICIOUS,False,False,4,182 MEMORIAL DR,Building 4,Campus Building,
454,2020-02-12 11:15:00,M32 / 32 VASSAR ST,"Zhe Dong, Age 34, 240 Sidney Street, Cambridge is taken into custody for trespassing after notice.",OPEN,log_2020_02_12.pdf,SUSPICIOUS,False,False,32,32 VASSAR ST,Stata,Campus Building,
455,2020-02-05 18:00:00,W89 / 301 VASSAR ST,Walk-in report filed regarding the larceny of bicycle parts.,OPEN,log_2020_02_13.pdf,LARCENY,False,False,W89,301 VASSAR ST,MIT Police,Police Station,
456,2020-02-13 02:43:00,W20 / 84 MASSACHUSETTS AVE,Report filed regarding an individual who was identified and escorted from the property. Trespass warning issued.,OPEN,log_2020_02_13.pdf,SUSPICIOUS,False,False,W20,84 MASSACHUSETTS AVE,Student Center,Campus Building,
457,2020-02-12   20:00:00,W85 / 540 MEMORIAL   DR,Report filed regarding the larceny of a bicycle.,OPEN,log_2020_02_13.pdf,LARCENY,False,False,W85,540 MEMORIAL   DR,Westgate Apartments,Graduate Residence,
458,2020-02-14 03:59:00,M9 / 105 MASSACHUSETTS AVE,"MARK RANKIN, Age 24, 65 ADAMS AVE APT 2 EVERETT, MA., taken into custody for Trespassing after notice.",ARREST,log_2020_02_14.pdf,SUSPICIOUS,False,False,9,105 MASSACHUSETTS AVE,Building 9,Campus Building,
459,2020-02-14   10:57:00,ON CAMPUS,Report filed regarding a sexual assault.,OPEN,log_2020_02_14.pdf,RAPE,False,False,,ON CAMPUS,ON CAMPUS,Other,
460,2020-02-07   13:00:00,M8 / 21 AMES ST,Report filed regarding suspicious activity.,OPEN,log_2020_02_15.pdf,SUSPICIOUS,False,False,8,21 AMES ST,Building 8,Campus Building,
461,2020-02-15   11:26:00,W51 / 410   MEMORIAL DR,Report filed regarding a well-being check.,OPEN,log_2020_02_15.pdf,WELLBEINGCK,False,False,W51,410   MEMORIAL DR,Burton Conner,Undergraduate Residence,
462,2020-02-15   15:46:00,W89 / 301 VASSAR   ST,Report filed regarding suspicious activity.,OPEN,log_2020_02_15.pdf,SUSPICIOUS,False,False,W89,301 VASSAR   ST,MIT Police,Police Station,
463,2020-02-16 02:00:00,NW86 / 70 PACIFIC ST,Individual arrested for an assault on a family or household member.,,log_2020_02_16.pdf,ASSAULT,True,False,NW86,70 PACIFIC ST,Sidney-Pacific,Graduate Residence,
464,2020-02-16 20:09:00,PAID LOT / 139 MASSACHUSETTS AVE,Report filed regarding a suspicious package. All clear given.,,log_2020_02_16.pdf,SUSPICIOUS,False,False,PAID LOT,139 MASSACHUSETTS AVE,Building PAID LOT,Campus Building,
465,2020-01-26   22:08:00,W89 / 301 VASSAR ST,Report filed regarding suspicious emails.,OPEN,log_2020_02_19.pdf,SUSPICIOUS,False,False,W89,301 VASSAR ST,MIT Police,Police Station,
466,2020-02-19   09:46:00,M26 / 60 VASSAR ST,Report filed regarding suspicious activity.,OPEN,log_2020_02_19.pdf,SUSPICIOUS,False,False,26,60 VASSAR ST,Building 26,Campus Building,
467,2020-02-19 05:34:00,M35 / 127 MASSACHUSETTS AVE,"Fedley Federic, Age 43, 17 Medford St., Medford, Ma. is arrested for Trespassing after notice.",ARREST,log_2020_02_19.pdf,DIRECTEDPATROL,True,False,35,127 MASSACHUSETTS AVE,Building 35,Campus Building,
468,2020-02-19 07:33:00,W20 / 84 MASSACHUSETTS AVE,"Zekai Zhang, Age 33, 1610 Massachusetts Ave., Cambridge, is arrested for Trespassing after notice.",ARREST,log_2020_02_19.pdf,TRESPASS,True,False,W20,84 MASSACHUSETTS AVE,Student Center,Campus Building,
469,2020-02-20 11:30:00,M68 /,Report filed regarding a chemical spill. Spill contained. MIT EHS responds.,OPEN,log_2020_02_20.pdf,CHEMSPIL,False,False,68,,Building 68,Campus Building,
470,2020-01-03   15:17:00,W89 / 301   VASSAR ST,Report filed regarding threats to commit crimes.,OPEN,log_2020_02_20.pdf,THREATS,False,False,W89,301   VASSAR ST,MIT Police,Police Station,
471,2020-02-22 00:23:00,M7 / 77 MASSACHUSETTS AVE,"Michael Perry, Age 34, 19 Rawson Rd. Hanover is arrested on outstanding warrants.",OPEN,log_2020_02_22.pdf,WARRANTSERVICE,True,False,7,77 MASSACHUSETTS AVE,Building 7,Campus Building,
472,2020-02-22   10:43:00,E25 / 45 CARLTON ST,Report filed regarding a suspicious person.,OPEN,log_2020_02_22.pdf,SUSPICIOUS,False,False,E25,45 CARLTON ST,Building E25,Campus Building,
473,2020-02-21   13:30:00,ET / 259 ST PAUL ST,Report filed regarding a larceny on currency.,OPEN,log_2020_02_22.pdf,LARCENY,False,False,ET,259 ST PAUL ST,Epsilon Theta,ILG,
474,2020-02-22 17:30:00,W84 / 550 MEMORIAL DR,Report filed regarding the larceny of bicycle parts.,OPEN,log_2020_02_23.pdf,LARCENY,False,False,W84,550 MEMORIAL DR,Tang Hall,Graduate Residence,
